hp_trial,z_trial,seed_hp,seed_Z,cost,gradZ_frob,bound,ratio_grad_over_bound,gamma1,gamma2,epsilon,G_frob,Gplus_frob,X_frob,phi_sigma_max,phi_sigma_min,phi_cond,phi_plus_sigma_max,phi_plus_sigma_min,phi_plus_cond,G_sigma_max,G_sigma_min,G_cond,Gplus_sigma_max,Gplus_sigma_min,Gplus_cond,MMt_sigma_max,MMt_sigma_min,MMt_cond,nTrain,N,ns_query,device
1,3,3,256,277.17462158203125,19.124887466430664,12420273685764.867,1.5398120806589064e-12,217.89649963378906,216.7544708251953,14.742855072021484,630.9008178710938,630.8131713867188,282.84271240234375,142.56170654296875,3.8396546840667725,37.1287841796875,141.6117706298828,2.5900492668151855,54.67531967163086,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,20323.849609375,14.742940902709961,1378.5478515625,100,200,20000,cuda:0
1,4,3,304,274.1535949707031,21.64577865600586,21329185767985.99,1.014843177393816e-12,230.7563018798828,229.7204132080078,13.741202354431152,630.9008178710938,630.8131713867188,282.84271240234375,151.0433807373047,3.7069170475006104,40.746360778808594,150.5299530029297,2.0763213634490967,72.4983901977539,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,22814.087890625,13.741198539733887,1660.2691650390625,100,200,20000,cuda:0
1,5,3,352,269.29620361328125,23.396825790405273,30623730989392.297,7.640096433223523e-13,243.6725311279297,242.6768341064453,13.535806655883789,630.9008178710938,630.8131713867188,282.84271240234375,173.0269317626953,3.679109811782837,47.029563903808594,172.60858154296875,2.4593918323516846,70.18344116210938,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,29938.27734375,13.535862922668457,2211.774658203125,100,200,20000,cuda:0
1,6,3,400,272.8397216796875,23.789854049682617,16470517295645.666,1.4443902169345934e-12,231.41073608398438,230.24061584472656,15.062112808227539,630.9008178710938,630.8131713867188,282.84271240234375,156.04734802246094,3.8809947967529297,40.20808029174805,154.93548583984375,2.246076822280884,68.9804916381836,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,24350.80859375,15.062154769897461,1616.688232421875,100,200,20000,cuda:0
2,0,5,147,274.66888427734375,23.569303512573242,30456609409432.418,7.738649826619842e-13,243.3765869140625,242.41436767578125,13.528995513916016,630.9008178710938,630.8131713867188,282.84271240234375,169.71578979492188,3.6781606674194336,46.141483306884766,169.14622497558594,2.1807503700256348,77.56331634521484,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,28803.623046875,13.528878211975098,2129.04736328125,100,200,20000,cuda:0
2,1,5,210,276.1931457519531,19.173002243041992,34008641627856.848,5.637685401506063e-13,240.05702209472656,239.12527465820312,12.695178031921387,630.9008178710938,630.8131713867188,282.84271240234375,162.2610626220703,3.5630345344543457,45.540130615234375,161.60816955566406,1.6198627948760986,99.7665786743164,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,26328.537109375,12.6951904296875,2073.8984375,100,200,20000,cuda:0
2,2,5,273,274.1014404296875,22.50348663330078,21776582836755.07,1.033380067111302e-12,244.5336456298828,243.6065673828125,15.27641487121582,630.9008178710938,630.8131713867188,282.84271240234375,169.36264038085938,3.9085161685943604,43.33169937133789,168.70704650878906,1.4819022417068481,113.84492492675781,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,28683.697265625,15.27644157409668,1877.642578125,100,200,20000,cuda:0
2,3,5,336,271.009521484375,23.523853302001953,16183057339701.527,1.453609958131423e-12,230.927490234375,229.7957305908203,15.090596199035645,630.9008178710938,630.8131713867188,282.84271240234375,150.7610321044922,3.8846755027770996,38.80916976928711,149.71629333496094,1.8272643089294434,81.9346694946289,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,22728.900390625,15.090683937072754,1506.1544189453125,100,200,20000,cuda:0
2,4,5,399,276.022705078125,18.430742263793945,19227931795416.504,9.585400270759962e-13,229.26304626464844,228.0602264404297,14.04600715637207,630.9008178710938,630.8131713867188,282.84271240234375,161.87269592285156,3.7478063106536865,43.19131851196289,161.06077575683594,1.6730742454528809,96.26636505126953,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,26202.8515625,14.046015739440918,1865.5006103515625,100,200,20000,cuda:0
2,5,5,462,265.123046875,24.592960357666016,27920560233744.67,8.808190147969548e-13,239.82177734375,238.92942810058594,13.535313606262207,630.9008178710938,630.8131713867188,282.84271240234375,174.49380493164062,3.6790411472320557,47.42915344238281,174.21839904785156,1.356476068496704,128.43455505371094,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,30448.142578125,13.535305976867676,2249.534912109375,100,200,20000,cuda:0
2,6,5,525,268.4713134765625,19.352313995361328,54675313185754.78,3.5394976028053955e-13,244.4637908935547,243.45347595214844,11.222490310668945,630.9008178710938,630.8131713867188,282.84271240234375,168.00521850585938,3.3500030040740967,50.1507682800293,167.44680786132812,2.086625576019287,80.2476577758789,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,28225.87890625,11.222506523132324,2515.113525390625,100,200,20000,cuda:0
3,0,7,182,273.2662658691406,24.482757568359375,24379127651489.496,1.004250763946574e-12,231.0800323486328,229.91139221191406,13.174263000488281,630.9008178710938,630.8131713867188,282.84271240234375,163.014892578125,3.6296374797821045,44.91217041015625,162.13705444335938,2.0047483444213867,80.87651062011719,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,26573.869140625,13.174274444580078,2017.10302734375,100,200,20000,cuda:0
3,1,7,260,263.848388671875,26.34334945678711,27100630821614.355,9.720566886500934e-13,230.9744873046875,229.75291442871094,12.704240798950195,630.9008178710938,630.8131713867188,282.84271240234375,159.18539428710938,3.5643105506896973,44.66092300415039,158.21112060546875,1.63532292842865,96.74610137939453,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,25339.94921875,12.704297065734863,1994.5966796875,100,200,20000,cuda:0
3,2,7,338,276.4330139160156,26.43840789794922,35888422502867.164,7.366834776824483e-13,261.76849365234375,260.9025573730469,14.778071403503418,630.9008178710938,630.8131713867188,282.84271240234375,188.3426513671875,3.844226837158203,48.99363708496094,188.01846313476562,2.402888536453247,78.2468490600586,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,35472.7421875,14.778111457824707,2400.35693359375,100,200,20000,cuda:0
3,3,7,416,271.8132629394531,23.889741897583008,15389534950181.477,1.5523368298599105e-12,245.0259552001953,244.12234497070312,17.225492477416992,630.9008178710938,630.8131713867188,282.84271240234375,169.82510375976562,4.150365829467773,40.91810607910156,169.5894775390625,2.8399462699890137,59.715736389160156,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,28840.431640625,17.225543975830078,1674.2828369140625,100,200,20000,cuda:0
3,4,7,494,273.5753173828125,23.00800132751465,11811186445173.84,1.947983924757697e-12,231.02381896972656,229.75927734375,16.778369903564453,630.9008178710938,630.8131713867188,282.84271240234375,162.7337188720703,4.096141815185547,39.72853469848633,161.7136993408203,1.9534778594970703,82.78245544433594,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,26482.306640625,16.778413772583008,1578.3558349609375,100,200,20000,cuda:0
3,5,7,572,270.5096435546875,22.53775405883789,55742474561575.164,4.0431922400470164e-13,257.6957092285156,256.9662780761719,12.368986129760742,630.9008178710938,630.8131713867188,282.84271240234375,174.020263671875,3.5169661045074463,49.480220794677734,173.94900512695312,2.145066499710083,81.09259033203125,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,30283.240234375,12.369044303894043,2448.308837890625,100,200,20000,cuda:0
3,6,7,650,265.4894714355469,27.408069610595703,46426611662370.81,5.903525721393576e-13,239.19302368164062,238.19273376464844,11.35993766784668,630.9008178710938,630.8131713867188,282.84271240234375,148.9475860595703,3.370457649230957,44.19209671020508,147.86932373046875,2.2162110805511475,66.7216796875,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,22185.357421875,11.359941482543945,1952.9464111328125,100,200,20000,cuda:0
4,0,9,217,278.3603515625,25.94814109802246,58295145358677.72,4.451166720379378e-13,256.0666198730469,255.2200927734375,12.032395362854004,630.9008178710938,630.8131713867188,282.84271240234375,171.976318359375,3.468785524368286,49.578250885009766,172.0730438232422,2.289924383163452,75.14354705810547,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,29575.845703125,12.03242015838623,2458.012939453125,100,200,20000,cuda:0
4,1,9,310,271.6951599121094,24.104015350341797,28217726355299.234,8.54215362600081e-13,233.8588104248047,232.83277893066406,12.841623306274414,630.9008178710938,630.8131713867188,282.84271240234375,162.33029174804688,3.583527088165283,45.29902648925781,161.47962951660156,1.6458656787872314,98.11227416992188,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,26351.0546875,12.841683387756348,2051.993896484375,100,200,20000,cuda:0
4,2,9,403,277.5923156738281,24.750961303710938,14193640519451.041,1.7438064089189865e-12,235.64645385742188,234.62660217285156,16.400157928466797,630.9008178710938,630.8131713867188,282.84271240234375,145.66342163085938,4.049716472625732,35.96879577636719,144.6378936767578,1.7913873195648193,80.74071502685547,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,21217.697265625,16.400163650512695,1293.7491455078125,100,200,20000,cuda:0
4,3,9,496,267.9049987792969,28.77315902709961,68706031378449.15,4.1878650898361764e-13,246.49591064453125,245.552490234375,10.568255424499512,630.9008178710938,630.8131713867188,282.84271240234375,183.70155334472656,3.250882625579834,56.508209228515625,183.37403869628906,1.755025029182434,104.48513793945312,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,33746.41015625,10.568245887756348,3193.189453125,100,200,20000,cuda:0
4,4,9,589,263.99163818359375,26.190549850463867,17866945204912.93,1.4658661315680405e-12,228.04336547851562,226.91148376464844,14.248775482177734,630.9008178710938,630.8131713867188,282.84271240234375,162.0984344482422,3.774747848510742,42.94285202026367,161.2128448486328,2.0185508728027344,79.86563110351562,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,26275.7265625,14.248729705810547,1844.0750732421875,100,200,20000,cuda:0
4,5,9,682,268.2998046875,27.160446166992188,22685694672314.383,1.1972499215613083e-12,238.79901123046875,237.8046875,14.386509895324707,630.9008178710938,630.8131713867188,282.84271240234375,150.6573944091797,3.792962074279785,39.72024917602539,149.73985290527344,1.604892611503601,93.3021011352539,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,22697.5703125,14.38653564453125,1577.6953125,100,200,20000,cuda:0
4,6,9,775,267.4256286621094,26.21965789794922,35259596364348.51,7.436176417623515e-13,239.0586700439453,238.06539916992188,12.440583229064941,630.9008178710938,630.8131713867188,282.84271240234375,162.71768188476562,3.5271265506744385,46.13321304321289,162.18128967285156,2.313563108444214,70.1002197265625,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,26477.01171875,12.440617561340332,2128.271484375,100,200,20000,cuda:0
5,0,11,252,274.9966125488281,22.192846298217773,68864136694331.75,3.222700140237797e-13,248.70584106445312,247.78927612304688,10.74655532836914,630.9008178710938,630.8131713867188,282.84271240234375,174.4871063232422,3.2782020568847656,53.226463317871094,174.1736602783203,1.91474187374115,90.96456146240234,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,30445.939453125,10.746574401855469,2833.083251953125,100,200,20000,cuda:0
5,1,11,360,274.7413635253906,19.466838836669922,12827970096417.11,1.5175307309226632e-12,220.3828887939453,219.14364624023438,14.903594017028809,630.9008178710938,630.8131713867188,282.84271240234375,166.4112548828125,3.860530376434326,43.10580062866211,165.69566345214844,2.533529758453369,65.40111541748047,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,27692.85546875,14.903733253479004,1858.1153564453125,100,200,20000,cuda:0
5,2,11,468,275.0122985839844,18.733261108398438,21505955715289.695,8.710731741663541e-13,248.61183166503906,247.6254425048828,15.843791007995605,630.9008178710938,630.8131713867188,282.84271240234375,180.48370361328125,3.9804294109344482,45.3427734375,180.122314453125,2.413120746612549,74.64289093017578,259.0159606933594,6.850716590881348,37.80859375,260.19476318359375,4.683964729309082,55.55010986328125,32574.419921875,15.843810081481934,2055.971435546875,100,200,20000,cuda:0
